STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,,,,Inches,mm
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/2/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/3/2020,0.02,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/4/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/5/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/6/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/7/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/8/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/9/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/10/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/11/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/12/2020,0.02,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/13/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/14/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/15/2020,0.04,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/16/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/17/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/18/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/19/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/20/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/21/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/22/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/23/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/24/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/25/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/26/2020,0.06,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/27/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/28/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/29/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/30/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,3/31/2020,0.11,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/1/2020,0.2,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/2/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/3/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/4/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/5/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/6/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/7/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/8/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/9/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/10/2020,0.06,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/11/2020,0.15,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/12/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/13/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/14/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/15/2020,0.01,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/16/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/17/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/18/2020,0.01,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/19/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/20/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/21/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/22/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/23/2020,0.06,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/24/2020,0.02,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/25/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/26/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/27/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/28/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/29/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,4/30/2020,0.17,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/1/2020,0.06,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/2/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/3/2020,0.11,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/4/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/5/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/6/2020,0.01,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/7/2020,0.9,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/8/2020,0.01,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/9/2020,0.01,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/10/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/11/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/12/2020,0.05,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/13/2020,0.32,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/14/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/15/2020,0.17,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/16/2020,0.04,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/17/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/18/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/19/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/20/2020,0.71,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/21/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/22/2020,0.08,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/23/2020,0.63,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/24/2020,0.58,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/25/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/26/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/27/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/28/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/29/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/30/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,5/31/2020,0.16,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/1/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/2/2020,0.06,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/3/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/4/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/5/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/6/2020,0.38,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/7/2020,0.11,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/8/2020,0.01,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/9/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/10/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/11/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/12/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/13/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/14/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/15/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/16/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/17/2020,0.25,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/18/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/19/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/20/2020,0.03,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/21/2020,0.03,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/22/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/23/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/24/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/25/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/26/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/27/2020,0.31,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/28/2020,0.06,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/29/2020,0.08,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,6/30/2020,0.66,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/1/2020,0.04,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/2/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/3/2020,0.05,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/4/2020,0.14,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/5/2020,0.04,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/6/2020,0.01,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/7/2020,0.02,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/8/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/9/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/10/2020,0.17,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/11/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/12/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/13/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/14/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/15/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/16/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/17/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/18/2020,0.19,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/19/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/20/2020,0.21,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/21/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/22/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/23/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/24/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/25/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/26/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/27/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/28/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/29/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/30/2020,0.05,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,7/31/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/1/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/2/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/3/2020,0.01,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/4/2020,0.14,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/5/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/6/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/7/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/8/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/9/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/10/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/11/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/12/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/13/2020,0.43,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/14/2020,0.07,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/15/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/16/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/17/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/18/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/19/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/20/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/21/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/22/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/23/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/24/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/25/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/26/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/27/2020,0.08,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/28/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/29/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/30/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,8/31/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/1/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/2/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/3/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/4/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/5/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/6/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/7/2020,0.63,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/8/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/9/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/10/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/11/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/12/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/13/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/14/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/15/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/16/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/17/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/18/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/19/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/20/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/21/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/22/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/23/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/24/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/25/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/26/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/27/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/28/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/29/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,9/30/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/1/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/2/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/3/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/4/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/5/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/6/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/7/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/8/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/9/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/10/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/11/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/12/2020,0.05,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/13/2020,0.32,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/14/2020,0.05,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/15/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/16/2020,0.14,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/17/2020,0.02,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/18/2020,0.05,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/19/2020,0.1,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/20/2020,0.01,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/21/2020,0.09,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/22/2020,0.01,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/23/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/24/2020,0.01,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/25/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/26/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/27/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/28/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/29/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/30/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,10/31/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,11/1/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,11/2/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,11/3/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,11/4/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,11/5/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,11/6/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,11/7/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,11/8/2020,0.22,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,11/9/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,11/10/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,11/11/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,11/12/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,11/13/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,11/14/2020,0.04,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,11/15/2020,0,,,,,
USW00024037,"MILES CITY AIRPORT, MT US",46.42647,-105.88333,800.2,11/16/2020,0,,,,,
