Site,Year,Month,Day,Date,Time_Period,Block,Paddock,Plot,Soil_Moisture,Drought,Grazing,site_plot
FK,2019,10,22,10/22/19,13,2,3,35,15.9,50,HHMMM,FK_35
FK,2019,10,22,10/22/19,13,2,3,36,16.9,0,HHMMM,FK_36
FK,2019,10,22,10/22/19,13,3,1,37,17.4,75,MLLMM,FK_37
FK,2019,10,22,10/22/19,13,3,1,38,21.8,25,MLLMM,FK_38
FK,2019,10,22,10/22/19,13,3,1,39,16.4,0,MLLMM,FK_39
FK,2019,10,22,10/22/19,13,3,1,40,11,99,MLLMM,FK_40
FK,2019,10,22,10/22/19,13,3,1,41,20.8,0,MLLMM,FK_41
FK,2019,10,22,10/22/19,13,3,1,42,14.9,50,MLLMM,FK_42
FK,2019,10,22,10/22/19,13,3,2,43,24.3,0,MMMMM,FK_43
FK,2019,10,22,10/22/19,13,3,2,44,25.7,25,MMMMM,FK_44
FK,2019,10,22,10/22/19,13,3,2,45,22.8,50,MMMMM,FK_45
FK,2019,10,22,10/22/19,13,3,2,46,14.4,75,MMMMM,FK_46
FK,2019,10,22,10/22/19,13,3,2,47,12,99,MMMMM,FK_47
FK,2019,10,22,10/22/19,13,3,2,48,19.8,0,MMMMM,FK_48
FK,2019,10,22,10/22/19,13,3,3,49,17.4,50,HHMMM,FK_49
FK,2019,10,22,10/22/19,13,3,3,50,21.8,25,HHMMM,FK_50
FK,2019,10,22,10/22/19,13,3,3,51,12.5,99,HHMMM,FK_51
FK,2019,10,22,10/22/19,13,3,3,52,21.3,0,HHMMM,FK_52
FK,2019,10,22,10/22/19,13,3,3,53,16.4,0,HHMMM,FK_53
FK,2019,10,22,10/22/19,13,3,3,54,10,75,HHMMM,FK_54
TB,2019,4,19,4/19/19,1,1,2,1,18.4,75,HHMMM,TB_1
TB,2019,4,19,4/19/19,1,1,2,2,17.1,99,HHMMM,TB_2
TB,2019,4,19,4/19/19,1,1,2,3,16,0,HHMMM,TB_3
TB,2019,4,19,4/19/19,1,1,2,4,20.1,0,HHMMM,TB_4
TB,2019,4,19,4/19/19,1,1,2,5,11.4,50,HHMMM,TB_5
TB,2019,4,19,4/19/19,1,1,2,6,18.7,25,HHMMM,TB_6
TB,2019,4,19,4/19/19,1,1,3,7,25.4,0,MLLMM,TB_7
TB,2019,4,19,4/19/19,1,1,3,8,20.8,75,MLLMM,TB_8
TB,2019,4,19,4/19/19,1,1,3,9,23.3,0,MLLMM,TB_9
TB,2019,4,19,4/19/19,1,1,3,10,20.6,99,MLLMM,TB_10
TB,2019,4,19,4/19/19,1,1,3,11,27.5,50,MLLMM,TB_11
TB,2019,4,19,4/19/19,1,1,3,12,20.3,25,MLLMM,TB_12
TB,2019,4,19,4/19/19,1,1,1,13,27.2,50,MMMMM,TB_13
TB,2019,4,19,4/19/19,1,1,1,14,18.4,75,MMMMM,TB_14
TB,2019,4,19,4/19/19,1,1,1,15,28.1,0,MMMMM,TB_15
TB,2019,4,19,4/19/19,1,1,1,16,24,25,MMMMM,TB_16
TB,2019,4,19,4/19/19,1,1,1,17,24.5,0,MMMMM,TB_17
TB,2019,4,19,4/19/19,1,1,1,18,27.8,99,MMMMM,TB_18
TB,2019,4,19,4/19/19,1,2,2,19,30.4,50,HHMMM,TB_19
TB,2019,4,19,4/19/19,1,2,2,20,25.2,0,HHMMM,TB_20
TB,2019,4,19,4/19/19,1,2,2,21,29.8,99,HHMMM,TB_21
TB,2019,4,19,4/19/19,1,2,2,22,23.5,75,HHMMM,TB_22
TB,2019,4,19,4/19/19,1,2,2,23,27.8,0,HHMMM,TB_23
TB,2019,4,19,4/19/19,1,2,2,24,23.8,25,HHMMM,TB_24
TB,2019,4,19,4/19/19,1,2,1,25,27.5,0,MMMMM,TB_25
TB,2019,4,19,4/19/19,1,2,1,26,36.7,75,MMMMM,TB_26
TB,2019,4,19,4/19/19,1,2,1,27,18.1,50,MMMMM,TB_27
TB,2019,4,19,4/19/19,1,2,1,28,15.1,99,MMMMM,TB_28
TB,2019,4,19,4/19/19,1,2,1,29,21.8,0,MMMMM,TB_29
TB,2019,4,19,4/19/19,1,2,1,30,21.9,25,MMMMM,TB_30
TB,2019,4,19,4/19/19,1,2,3,31,34.9,99,MLLMM,TB_31
TB,2019,4,19,4/19/19,1,2,3,32,35.5,25,MLLMM,TB_32
TB,2019,4,19,4/19/19,1,2,3,33,36.8,75,MLLMM,TB_33
TB,2019,4,19,4/19/19,1,2,3,34,29.2,0,MLLMM,TB_34
TB,2019,4,19,4/19/19,1,2,3,35,27,50,MLLMM,TB_35
TB,2019,4,19,4/19/19,1,2,3,36,26.9,0,MLLMM,TB_36
TB,2019,4,19,4/19/19,1,3,3,37,33.1,75,MLLMM,TB_37
TB,2019,4,19,4/19/19,1,3,3,38,27.6,25,MLLMM,TB_38
TB,2019,4,19,4/19/19,1,3,3,39,28.6,0,MLLMM,TB_39
TB,2019,4,19,4/19/19,1,3,3,40,30,99,MLLMM,TB_40
TB,2019,4,19,4/19/19,1,3,3,41,40.6,0,MLLMM,TB_41
TB,2019,4,19,4/19/19,1,3,3,42,36.7,50,MLLMM,TB_42
TB,2019,4,19,4/19/19,1,3,2,43,33.5,0,HHMMM,TB_43
TB,2019,4,19,4/19/19,1,3,2,44,36.5,25,HHMMM,TB_44
TB,2019,4,19,4/19/19,1,3,2,45,33.3,50,HHMMM,TB_45
TB,2019,4,19,4/19/19,1,3,2,46,23.8,75,HHMMM,TB_46
TB,2019,4,19,4/19/19,1,3,2,47,43.8,99,HHMMM,TB_47
TB,2019,4,19,4/19/19,1,3,2,48,34.2,0,HHMMM,TB_48
TB,2019,4,19,4/19/19,1,3,1,49,39.7,50,MMMMM,TB_49
TB,2019,4,19,4/19/19,1,3,1,50,31.2,25,MMMMM,TB_50
TB,2019,4,19,4/19/19,1,3,1,51,36.6,99,MMMMM,TB_51
TB,2019,4,19,4/19/19,1,3,1,52,35.2,0,MMMMM,TB_52
TB,2019,4,19,4/19/19,1,3,1,53,35.6,0,MMMMM,TB_53
TB,2019,4,19,4/19/19,1,3,1,54,36.9,75,MMMMM,TB_54
TB,2019,5,2,5/2/19,2,1,2,1,17.7,75,HHMMM,TB_1
TB,2019,5,2,5/2/19,2,1,2,2,18.2,99,HHMMM,TB_2
TB,2019,5,2,5/2/19,2,1,2,3,14.8,0,HHMMM,TB_3
TB,2019,5,2,5/2/19,2,1,2,4,22.5,0,HHMMM,TB_4
TB,2019,5,2,5/2/19,2,1,2,5,18.1,50,HHMMM,TB_5
TB,2019,5,2,5/2/19,2,1,2,6,23.3,25,HHMMM,TB_6
TB,2019,5,2,5/2/19,2,1,3,7,27.6,0,MLLMM,TB_7
TB,2019,5,2,5/2/19,2,1,3,8,21.6,75,MLLMM,TB_8
TB,2019,5,2,5/2/19,2,1,3,9,24.9,0,MLLMM,TB_9
TB,2019,5,2,5/2/19,2,1,3,10,23.7,99,MLLMM,TB_10
TB,2019,5,2,5/2/19,2,1,3,11,28.7,50,MLLMM,TB_11
TB,2019,5,2,5/2/19,2,1,3,12,36,25,MLLMM,TB_12
TB,2019,5,2,5/2/19,2,1,1,13,28.2,50,MMMMM,TB_13
TB,2019,5,2,5/2/19,2,1,1,14,21.8,75,MMMMM,TB_14
TB,2019,5,2,5/2/19,2,1,1,15,29.1,0,MMMMM,TB_15
TB,2019,5,2,5/2/19,2,1,1,16,34.5,25,MMMMM,TB_16
TB,2019,5,2,5/2/19,2,1,1,17,27,0,MMMMM,TB_17
TB,2019,5,2,5/2/19,2,1,1,18,23.6,99,MMMMM,TB_18
TB,2019,5,2,5/2/19,2,2,2,19,37.8,50,HHMMM,TB_19
TB,2019,5,2,5/2/19,2,2,2,20,34.6,0,HHMMM,TB_20
TB,2019,5,2,5/2/19,2,2,2,21,32,99,HHMMM,TB_21
TB,2019,5,2,5/2/19,2,2,2,22,26.6,75,HHMMM,TB_22
TB,2019,5,2,5/2/19,2,2,2,23,36.7,0,HHMMM,TB_23
TB,2019,5,2,5/2/19,2,2,2,24,27.2,25,HHMMM,TB_24
TB,2019,5,2,5/2/19,2,2,1,25,34.6,0,MMMMM,TB_25
TB,2019,5,2,5/2/19,2,2,1,26,40.6,75,MMMMM,TB_26
TB,2019,5,2,5/2/19,2,2,1,27,24.5,50,MMMMM,TB_27
TB,2019,5,2,5/2/19,2,2,1,28,23.3,99,MMMMM,TB_28
TB,2019,5,2,5/2/19,2,2,1,29,24.8,0,MMMMM,TB_29
TB,2019,5,2,5/2/19,2,2,1,30,25.8,25,MMMMM,TB_30
TB,2019,5,2,5/2/19,2,2,3,31,37.2,99,MLLMM,TB_31
TB,2019,5,2,5/2/19,2,2,3,32,43.8,25,MLLMM,TB_32
TB,2019,5,2,5/2/19,2,2,3,33,41.7,75,MLLMM,TB_33
TB,2019,5,2,5/2/19,2,2,3,34,33.1,0,MLLMM,TB_34
TB,2019,5,2,5/2/19,2,2,3,35,28.8,50,MLLMM,TB_35
TB,2019,5,2,5/2/19,2,2,3,36,34.8,0,MLLMM,TB_36
TB,2019,5,2,5/2/19,2,3,3,37,38.1,75,MLLMM,TB_37
TB,2019,5,2,5/2/19,2,3,3,38,39.6,25,MLLMM,TB_38
TB,2019,5,2,5/2/19,2,3,3,39,40.4,0,MLLMM,TB_39
TB,2019,5,2,5/2/19,2,3,3,40,39,99,MLLMM,TB_40
TB,2019,5,2,5/2/19,2,3,3,41,41.6,0,MLLMM,TB_41
TB,2019,5,2,5/2/19,2,3,3,42,34.7,50,MLLMM,TB_42
TB,2019,5,2,5/2/19,2,3,2,43,36.3,0,HHMMM,TB_43
TB,2019,5,2,5/2/19,2,3,2,44,42.5,25,HHMMM,TB_44
TB,2019,5,2,5/2/19,2,3,2,45,38.4,50,HHMMM,TB_45
TB,2019,5,2,5/2/19,2,3,2,46,37.6,75,HHMMM,TB_46
TB,2019,5,2,5/2/19,2,3,2,47,42,99,HHMMM,TB_47
TB,2019,5,2,5/2/19,2,3,2,48,40.2,0,HHMMM,TB_48
TB,2019,5,2,5/2/19,2,3,1,49,44.1,50,MMMMM,TB_49
TB,2019,5,2,5/2/19,2,3,1,50,45.1,25,MMMMM,TB_50
TB,2019,5,2,5/2/19,2,3,1,51,46.7,99,MMMMM,TB_51
TB,2019,5,2,5/2/19,2,3,1,52,47.9,0,MMMMM,TB_52
TB,2019,5,2,5/2/19,2,3,1,53,46.5,0,MMMMM,TB_53
TB,2019,5,2,5/2/19,2,3,1,54,43.7,75,MMMMM,TB_54
TB,2019,5,19,5/19/19,3,1,2,1,20.9,75,HHMMM,TB_1
TB,2019,5,19,5/19/19,3,1,2,2,13.9,99,HHMMM,TB_2
TB,2019,5,19,5/19/19,3,1,2,3,16.4,0,HHMMM,TB_3
TB,2019,5,19,5/19/19,3,1,2,4,19.8,0,HHMMM,TB_4
TB,2019,5,19,5/19/19,3,1,2,5,19,50,HHMMM,TB_5
TB,2019,5,19,5/19/19,3,1,2,6,19,25,HHMMM,TB_6
TB,2019,5,19,5/19/19,3,1,3,7,20.5,0,MLLMM,TB_7
TB,2019,5,19,5/19/19,3,1,3,8,12.1,75,MLLMM,TB_8
TB,2019,5,19,5/19/19,3,1,3,9,19.4,0,MLLMM,TB_9
TB,2019,5,19,5/19/19,3,1,3,10,8.9,99,MLLMM,TB_10
TB,2019,5,19,5/19/19,3,1,3,11,22.2,50,MLLMM,TB_11
TB,2019,5,19,5/19/19,3,1,3,12,18.8,25,MLLMM,TB_12
TB,2019,5,19,5/19/19,3,1,1,13,24.5,50,MMMMM,TB_13
TB,2019,5,19,5/19/19,3,1,1,14,14,75,MMMMM,TB_14
TB,2019,5,19,5/19/19,3,1,1,15,21.3,0,MMMMM,TB_15
TB,2019,5,19,5/19/19,3,1,1,16,25.4,25,MMMMM,TB_16
TB,2019,5,19,5/19/19,3,1,1,17,24.9,0,MMMMM,TB_17
TB,2019,5,19,5/19/19,3,1,1,18,14.6,99,MMMMM,TB_18
TB,2019,5,19,5/19/19,3,2,2,19,27.6,50,HHMMM,TB_19
TB,2019,5,19,5/19/19,3,2,2,20,24.2,0,HHMMM,TB_20
TB,2019,5,19,5/19/19,3,2,2,21,13.9,99,HHMMM,TB_21
TB,2019,5,19,5/19/19,3,2,2,22,14.9,75,HHMMM,TB_22
TB,2019,5,19,5/19/19,3,2,2,23,29.9,0,HHMMM,TB_23
TB,2019,5,19,5/19/19,3,2,2,24,18.4,25,HHMMM,TB_24
TB,2019,5,19,5/19/19,3,2,1,25,34.4,0,MMMMM,TB_25
TB,2019,5,19,5/19/19,3,2,1,26,29.2,75,MMMMM,TB_26
TB,2019,5,19,5/19/19,3,2,1,27,13.7,50,MMMMM,TB_27
TB,2019,5,19,5/19/19,3,2,1,28,6.7,99,MMMMM,TB_28
TB,2019,5,19,5/19/19,3,2,1,29,17.8,0,MMMMM,TB_29
TB,2019,5,19,5/19/19,3,2,1,30,15.3,25,MMMMM,TB_30
TB,2019,5,19,5/19/19,3,2,3,31,24,99,MLLMM,TB_31
TB,2019,5,19,5/19/19,3,2,3,32,31.3,25,MLLMM,TB_32
TB,2019,5,19,5/19/19,3,2,3,33,28.9,75,MLLMM,TB_33
TB,2019,5,19,5/19/19,3,2,3,34,36.5,0,MLLMM,TB_34
TB,2019,5,19,5/19/19,3,2,3,35,25.8,50,MLLMM,TB_35
TB,2019,5,19,5/19/19,3,2,3,36,19.1,0,MLLMM,TB_36
TB,2019,5,19,5/19/19,3,3,3,37,30.4,75,MLLMM,TB_37
TB,2019,5,19,5/19/19,3,3,3,38,31.5,25,MLLMM,TB_38
TB,2019,5,19,5/19/19,3,3,3,39,31.2,0,MLLMM,TB_39
TB,2019,5,19,5/19/19,3,3,3,40,19.3,99,MLLMM,TB_40
TB,2019,5,19,5/19/19,3,3,3,41,36.2,0,MLLMM,TB_41
TB,2019,5,19,5/19/19,3,3,3,42,34.1,50,MLLMM,TB_42
TB,2019,5,19,5/19/19,3,3,2,43,38.1,0,HHMMM,TB_43
TB,2019,5,19,5/19/19,3,3,2,44,34.2,25,HHMMM,TB_44
TB,2019,5,19,5/19/19,3,3,2,45,28.2,50,HHMMM,TB_45
TB,2019,5,19,5/19/19,3,3,2,46,22.9,75,HHMMM,TB_46
TB,2019,5,19,5/19/19,3,3,2,47,27.4,99,HHMMM,TB_47
TB,2019,5,19,5/19/19,3,3,2,48,34.4,0,HHMMM,TB_48
TB,2019,5,19,5/19/19,3,3,1,49,29.2,50,MMMMM,TB_49
TB,2019,5,19,5/19/19,3,3,1,50,31.3,25,MMMMM,TB_50
TB,2019,5,19,5/19/19,3,3,1,51,27,99,MMMMM,TB_51
TB,2019,5,19,5/19/19,3,3,1,52,40.6,0,MMMMM,TB_52
TB,2019,5,19,5/19/19,3,3,1,53,31.6,0,MMMMM,TB_53
TB,2019,5,19,5/19/19,3,3,1,54,33.9,75,MMMMM,TB_54
TB,2019,6,3,6/3/19,4,1,2,1,22.7,75,HHMMM,TB_1
TB,2019,6,3,6/3/19,4,1,2,2,18.5,99,HHMMM,TB_2
TB,2019,6,3,6/3/19,4,1,2,3,20.9,0,HHMMM,TB_3
TB,2019,6,3,6/3/19,4,1,2,4,22.8,0,HHMMM,TB_4
TB,2019,6,3,6/3/19,4,1,2,5,25.9,50,HHMMM,TB_5
TB,2019,6,3,6/3/19,4,1,2,6,24,25,HHMMM,TB_6
TB,2019,6,3,6/3/19,4,1,3,7,28.8,0,MLLMM,TB_7
TB,2019,6,3,6/3/19,4,1,3,8,15.4,75,MLLMM,TB_8
TB,2019,6,3,6/3/19,4,1,3,9,17.5,0,MLLMM,TB_9
TB,2019,6,3,6/3/19,4,1,3,10,27,99,MLLMM,TB_10
TB,2019,6,3,6/3/19,4,1,3,11,29.2,50,MLLMM,TB_11
TB,2019,6,3,6/3/19,4,1,3,12,17.1,25,MLLMM,TB_12
TB,2019,6,3,6/3/19,4,1,1,13,13.7,50,MMMMM,TB_13
TB,2019,6,3,6/3/19,4,1,1,14,24.5,75,MMMMM,TB_14
TB,2019,6,3,6/3/19,4,1,1,15,21.1,0,MMMMM,TB_15
TB,2019,6,3,6/3/19,4,1,1,16,34,25,MMMMM,TB_16
TB,2019,6,3,6/3/19,4,1,1,17,21.9,0,MMMMM,TB_17
TB,2019,6,3,6/3/19,4,1,1,18,28.3,99,MMMMM,TB_18
TB,2019,6,3,6/3/19,4,2,2,19,29.9,50,HHMMM,TB_19
TB,2019,6,3,6/3/19,4,2,2,20,31.9,0,HHMMM,TB_20
TB,2019,6,3,6/3/19,4,2,2,21,23.8,99,HHMMM,TB_21
TB,2019,6,3,6/3/19,4,2,2,22,18.6,75,HHMMM,TB_22
TB,2019,6,3,6/3/19,4,2,2,23,29.7,0,HHMMM,TB_23
TB,2019,6,3,6/3/19,4,2,2,24,29.4,25,HHMMM,TB_24
TB,2019,6,3,6/3/19,4,2,1,25,31.4,0,MMMMM,TB_25
TB,2019,6,3,6/3/19,4,2,1,26,36.7,75,MMMMM,TB_26
TB,2019,6,3,6/3/19,4,2,1,27,27.7,50,MMMMM,TB_27
TB,2019,6,3,6/3/19,4,2,1,28,28.1,99,MMMMM,TB_28
TB,2019,6,3,6/3/19,4,2,1,29,25.4,0,MMMMM,TB_29
TB,2019,6,3,6/3/19,4,2,1,30,13.6,25,MMMMM,TB_30
TB,2019,6,3,6/3/19,4,2,3,31,29.8,99,MLLMM,TB_31
TB,2019,6,3,6/3/19,4,2,3,32,31.7,25,MLLMM,TB_32
TB,2019,6,3,6/3/19,4,2,3,33,27.2,75,MLLMM,TB_33
TB,2019,6,3,6/3/19,4,2,3,34,29.4,0,MLLMM,TB_34
TB,2019,6,3,6/3/19,4,2,3,35,34.8,50,MLLMM,TB_35
TB,2019,6,3,6/3/19,4,2,3,36,17.2,0,MLLMM,TB_36
TB,2019,6,3,6/3/19,4,3,3,37,30.4,75,MLLMM,TB_37
TB,2019,6,3,6/3/19,4,3,3,38,28.8,25,MLLMM,TB_38
TB,2019,6,3,6/3/19,4,3,3,39,33.9,0,MLLMM,TB_39
TB,2019,6,3,6/3/19,4,3,3,40,30.4,99,MLLMM,TB_40
TB,2019,6,3,6/3/19,4,3,3,41,34.5,0,MLLMM,TB_41
TB,2019,6,3,6/3/19,4,3,3,42,38.3,50,MLLMM,TB_42
TB,2019,6,3,6/3/19,4,3,2,43,35.7,0,HHMMM,TB_43
TB,2019,6,3,6/3/19,4,3,2,44,29.4,25,HHMMM,TB_44
TB,2019,6,3,6/3/19,4,3,2,45,32.3,50,HHMMM,TB_45
TB,2019,6,3,6/3/19,4,3,2,46,28.5,75,HHMMM,TB_46
TB,2019,6,3,6/3/19,4,3,2,47,19.9,99,HHMMM,TB_47
TB,2019,6,3,6/3/19,4,3,2,48,31.9,0,HHMMM,TB_48
TB,2019,6,3,6/3/19,4,3,1,49,26.7,50,MMMMM,TB_49
TB,2019,6,3,6/3/19,4,3,1,50,42.6,25,MMMMM,TB_50
TB,2019,6,3,6/3/19,4,3,1,51,35.8,99,MMMMM,TB_51
TB,2019,6,3,6/3/19,4,3,1,52,35.4,0,MMMMM,TB_52
TB,2019,6,3,6/3/19,4,3,1,53,26.2,0,MMMMM,TB_53
TB,2019,6,3,6/3/19,4,3,1,54,40.9,75,MMMMM,TB_54
TB,2019,6,24,6/24/19,6,1,2,1,4.5,75,HHMMM,TB_1
TB,2019,6,24,6/24/19,6,1,2,2,5.5,99,HHMMM,TB_2
TB,2019,6,24,6/24/19,6,1,2,3,5.2,0,HHMMM,TB_3
TB,2019,6,24,6/24/19,6,1,2,4,13.8,0,HHMMM,TB_4
TB,2019,6,24,6/24/19,6,1,2,5,16.9,50,HHMMM,TB_5
TB,2019,6,24,6/24/19,6,1,2,6,14.4,25,HHMMM,TB_6
TB,2019,6,24,6/24/19,6,1,3,7,19.7,0,MLLMM,TB_7
TB,2019,6,24,6/24/19,6,1,3,8,8.7,75,MLLMM,TB_8
TB,2019,6,24,6/24/19,6,1,3,9,11.7,0,MLLMM,TB_9
TB,2019,6,24,6/24/19,6,1,3,10,8.7,99,MLLMM,TB_10
TB,2019,6,24,6/24/19,6,1,3,11,8,50,MLLMM,TB_11
TB,2019,6,24,6/24/19,6,1,3,12,10.4,25,MLLMM,TB_12
TB,2019,6,24,6/24/19,6,1,1,13,5.8,50,MMMMM,TB_13
TB,2019,6,24,6/24/19,6,1,1,14,5.1,75,MMMMM,TB_14
TB,2019,6,24,6/24/19,6,1,1,15,11.3,0,MMMMM,TB_15
TB,2019,6,24,6/24/19,6,1,1,16,16.4,25,MMMMM,TB_16
TB,2019,6,24,6/24/19,6,1,1,17,12.6,0,MMMMM,TB_17
TB,2019,6,24,6/24/19,6,1,1,18,7.7,99,MMMMM,TB_18
TB,2019,6,24,6/24/19,6,2,2,19,11.3,50,HHMMM,TB_19
TB,2019,6,24,6/24/19,6,2,2,20,21.9,0,HHMMM,TB_20
TB,2019,6,24,6/24/19,6,2,2,21,16.8,99,HHMMM,TB_21
TB,2019,6,24,6/24/19,6,2,2,22,9,75,HHMMM,TB_22
TB,2019,6,24,6/24/19,6,2,2,23,32.3,0,HHMMM,TB_23
TB,2019,6,24,6/24/19,6,2,2,24,8.7,25,HHMMM,TB_24
TB,2019,6,24,6/24/19,6,2,1,25,29.6,0,MMMMM,TB_25
TB,2019,6,24,6/24/19,6,2,1,26,4.2,75,MMMMM,TB_26
TB,2019,6,24,6/24/19,6,2,1,27,22.8,50,MMMMM,TB_27
TB,2019,6,24,6/24/19,6,2,1,28,7.7,99,MMMMM,TB_28
TB,2019,6,24,6/24/19,6,2,1,29,20.3,0,MMMMM,TB_29
TB,2019,6,24,6/24/19,6,2,1,30,11.7,25,MMMMM,TB_30
TB,2019,6,24,6/24/19,6,2,3,31,10.3,99,MLLMM,TB_31
TB,2019,6,24,6/24/19,6,2,3,32,20.8,25,MLLMM,TB_32
TB,2019,6,24,6/24/19,6,2,3,33,8.5,75,MLLMM,TB_33
TB,2019,6,24,6/24/19,6,2,3,34,18.3,0,MLLMM,TB_34
TB,2019,6,24,6/24/19,6,2,3,35,18.9,50,MLLMM,TB_35
TB,2019,6,24,6/24/19,6,2,3,36,25.4,0,MLLMM,TB_36
TB,2019,6,24,6/24/19,6,3,3,37,22.2,75,MLLMM,TB_37
TB,2019,6,24,6/24/19,6,3,3,38,27.6,25,MLLMM,TB_38
TB,2019,6,24,6/24/19,6,3,3,39,27,0,MLLMM,TB_39
TB,2019,6,24,6/24/19,6,3,3,40,16.2,99,MLLMM,TB_40
TB,2019,6,24,6/24/19,6,3,3,41,31.3,0,MLLMM,TB_41
TB,2019,6,24,6/24/19,6,3,3,42,28.6,50,MLLMM,TB_42
TB,2019,6,24,6/24/19,6,3,2,43,31.3,0,HHMMM,TB_43
TB,2019,6,24,6/24/19,6,3,2,44,28.5,25,HHMMM,TB_44
TB,2019,6,24,6/24/19,6,3,2,45,23.3,50,HHMMM,TB_45
TB,2019,6,24,6/24/19,6,3,2,46,27.5,75,HHMMM,TB_46
TB,2019,6,24,6/24/19,6,3,2,47,23.3,99,HHMMM,TB_47
TB,2019,6,24,6/24/19,6,3,2,48,28.3,0,HHMMM,TB_48
TB,2019,6,24,6/24/19,6,3,1,49,22.9,50,MMMMM,TB_49
TB,2019,6,24,6/24/19,6,3,1,50,37.5,25,MMMMM,TB_50
TB,2019,6,24,6/24/19,6,3,1,51,22.6,99,MMMMM,TB_51
TB,2019,6,24,6/24/19,6,3,1,52,38.5,0,MMMMM,TB_52
TB,2019,6,24,6/24/19,6,3,1,53,39.2,0,MMMMM,TB_53
TB,2019,6,24,6/24/19,6,3,1,54,24.5,75,MMMMM,TB_54
TB,2019,7,8,7/8/19,7,1,2,1,5.5,75,HHMMM,TB_1
TB,2019,7,8,7/8/19,7,1,2,2,3.8,99,HHMMM,TB_2
TB,2019,7,8,7/8/19,7,1,2,3,3.5,0,HHMMM,TB_3
TB,2019,7,8,7/8/19,7,1,2,4,3.1,0,HHMMM,TB_4
TB,2019,7,8,7/8/19,7,1,2,5,3.3,50,HHMMM,TB_5
TB,2019,7,8,7/8/19,7,1,2,6,2.7,25,HHMMM,TB_6
TB,2019,7,8,7/8/19,7,1,3,7,3.5,0,MLLMM,TB_7
TB,2019,7,8,7/8/19,7,1,3,8,2.4,75,MLLMM,TB_8
TB,2019,7,8,7/8/19,7,1,3,9,4.9,0,MLLMM,TB_9
TB,2019,7,8,7/8/19,7,1,3,10,7.4,99,MLLMM,TB_10
TB,2019,7,8,7/8/19,7,1,3,11,3.4,50,MLLMM,TB_11
TB,2019,7,8,7/8/19,7,1,3,12,4.8,25,MLLMM,TB_12
TB,2019,7,8,7/8/19,7,1,1,13,6.6,50,MMMMM,TB_13
TB,2019,7,8,7/8/19,7,1,1,14,4.2,75,MMMMM,TB_14
TB,2019,7,8,7/8/19,7,1,1,15,4.7,0,MMMMM,TB_15
TB,2019,7,8,7/8/19,7,1,1,16,4.8,25,MMMMM,TB_16
TB,2019,7,8,7/8/19,7,1,1,17,4.8,0,MMMMM,TB_17
TB,2019,7,8,7/8/19,7,1,1,18,4,99,MMMMM,TB_18
TB,2019,7,8,7/8/19,7,2,2,19,21.6,50,HHMMM,TB_19
TB,2019,7,8,7/8/19,7,2,2,20,5.9,0,HHMMM,TB_20
TB,2019,7,8,7/8/19,7,2,2,21,7.4,99,HHMMM,TB_21
TB,2019,7,8,7/8/19,7,2,2,22,9.2,75,HHMMM,TB_22
TB,2019,7,8,7/8/19,7,2,2,23,6.9,0,HHMMM,TB_23
TB,2019,7,8,7/8/19,7,2,2,24,5.6,25,HHMMM,TB_24
TB,2019,7,8,7/8/19,7,2,1,25,23.4,0,MMMMM,TB_25
TB,2019,7,8,7/8/19,7,2,1,26,13.5,75,MMMMM,TB_26
TB,2019,7,8,7/8/19,7,2,1,27,14.7,50,MMMMM,TB_27
TB,2019,7,8,7/8/19,7,2,1,28,7.4,99,MMMMM,TB_28
TB,2019,7,8,7/8/19,7,2,1,29,7.5,0,MMMMM,TB_29
TB,2019,7,8,7/8/19,7,2,1,30,6,25,MMMMM,TB_30
TB,2019,7,8,7/8/19,7,2,3,31,20.5,99,MLLMM,TB_31
TB,2019,7,8,7/8/19,7,2,3,32,18.7,25,MLLMM,TB_32
TB,2019,7,8,7/8/19,7,2,3,33,12.7,75,MLLMM,TB_33
TB,2019,7,8,7/8/19,7,2,3,34,12.3,0,MLLMM,TB_34
TB,2019,7,8,7/8/19,7,2,3,35,25.4,50,MLLMM,TB_35
TB,2019,7,8,7/8/19,7,2,3,36,5.4,0,MLLMM,TB_36
TB,2019,7,8,7/8/19,7,3,3,37,27.1,75,MLLMM,TB_37
TB,2019,7,8,7/8/19,7,3,3,38,25.2,25,MLLMM,TB_38
TB,2019,7,8,7/8/19,7,3,3,39,22.5,0,MLLMM,TB_39
TB,2019,7,8,7/8/19,7,3,3,40,18.9,99,MLLMM,TB_40
TB,2019,7,8,7/8/19,7,3,3,41,24.9,0,MLLMM,TB_41
TB,2019,7,8,7/8/19,7,3,3,42,24.5,50,MLLMM,TB_42
TB,2019,7,8,7/8/19,7,3,2,43,18.3,0,HHMMM,TB_43
TB,2019,7,8,7/8/19,7,3,2,44,24.6,25,HHMMM,TB_44
TB,2019,7,8,7/8/19,7,3,2,45,20.8,50,HHMMM,TB_45
TB,2019,7,8,7/8/19,7,3,2,46,19.3,75,HHMMM,TB_46
TB,2019,7,8,7/8/19,7,3,2,47,24.8,99,HHMMM,TB_47
TB,2019,7,8,7/8/19,7,3,2,48,29.3,0,HHMMM,TB_48
TB,2019,7,8,7/8/19,7,3,1,49,27.4,50,MMMMM,TB_49
TB,2019,7,8,7/8/19,7,3,1,50,27.6,25,MMMMM,TB_50
TB,2019,7,8,7/8/19,7,3,1,51,21.9,99,MMMMM,TB_51
