"","year","site","plot","Genus_Species","aerial_cover","Common.Name","Native_Introduced","Functional_Group","Annual_Perennial"
"5113",2019,"TB","44","Carex.duriuscula",0.25,"needleleaf sedge ","N","C3","P"
"5114",2019,"TB","2","Carex.filifolia",4,"threadleaf sedge","N","C3","P"
"5115",2019,"TB","3","Carex.filifolia",5,"threadleaf sedge","N","C3","P"
"5116",2019,"TB","4","Carex.filifolia",2,"threadleaf sedge","N","C3","P"
"5117",2019,"TB","6","Carex.filifolia",6,"threadleaf sedge","N","C3","P"
"5118",2019,"TB","10","Carex.filifolia",4,"threadleaf sedge","N","C3","P"
"5119",2019,"TB","22","Carex.filifolia",2,"threadleaf sedge","N","C3","P"
"5120",2019,"TB","26","Carex.filifolia",1,"threadleaf sedge","N","C3","P"
"5121",2019,"TB","27","Carex.filifolia",3,"threadleaf sedge","N","C3","P"
"5122",2019,"TB","28","Carex.filifolia",6,"threadleaf sedge","N","C3","P"
"5123",2019,"TB","29","Carex.filifolia",3,"threadleaf sedge","N","C3","P"
"5124",2019,"TB","30","Carex.filifolia",7,"threadleaf sedge","N","C3","P"
"5125",2019,"TB","32","Carex.filifolia",1,"threadleaf sedge","N","C3","P"
"5126",2019,"TB","37","Carex.filifolia",0.5,"threadleaf sedge","N","C3","P"
"5127",2019,"TB","38","Carex.filifolia",0.25,"threadleaf sedge","N","C3","P"
"5128",2019,"TB","39","Carex.filifolia",0.25,"threadleaf sedge","N","C3","P"
"5129",2019,"TB","24","Artemisia.dracunculus",0.25,"tarragon","N","Woody","P"
"5130",2019,"TB","1","Artemisia.frigida",1,"prairie sagewort | fringed sagewort","N","Woody","P"
"5131",2019,"TB","2","Artemisia.frigida",4,"prairie sagewort | fringed sagewort","N","Woody","P"
"5132",2019,"TB","3","Artemisia.frigida",1,"prairie sagewort | fringed sagewort","N","Woody","P"
"5133",2019,"TB","4","Artemisia.frigida",4,"prairie sagewort | fringed sagewort","N","Woody","P"
"5134",2019,"TB","7","Artemisia.frigida",3,"prairie sagewort | fringed sagewort","N","Woody","P"
"5135",2019,"TB","8","Artemisia.frigida",2,"prairie sagewort | fringed sagewort","N","Woody","P"
"5136",2019,"TB","9","Artemisia.frigida",12,"prairie sagewort | fringed sagewort","N","Woody","P"
"5137",2019,"TB","13","Artemisia.frigida",4,"prairie sagewort | fringed sagewort","N","Woody","P"
"5138",2019,"TB","19","Artemisia.frigida",0.25,"prairie sagewort | fringed sagewort","N","Woody","P"
"5139",2019,"TB","21","Artemisia.frigida",1,"prairie sagewort | fringed sagewort","N","Woody","P"
"5140",2019,"TB","24","Artemisia.frigida",6,"prairie sagewort | fringed sagewort","N","Woody","P"
"5141",2019,"TB","26","Artemisia.frigida",2,"prairie sagewort | fringed sagewort","N","Woody","P"
"5142",2019,"TB","27","Artemisia.frigida",4,"prairie sagewort | fringed sagewort","N","Woody","P"
"5143",2019,"TB","28","Artemisia.frigida",2,"prairie sagewort | fringed sagewort","N","Woody","P"
"5144",2019,"TB","29","Artemisia.frigida",7,"prairie sagewort | fringed sagewort","N","Woody","P"
"5145",2019,"TB","30","Artemisia.frigida",4,"prairie sagewort | fringed sagewort","N","Woody","P"
"5146",2019,"TB","32","Artemisia.frigida",4,"prairie sagewort | fringed sagewort","N","Woody","P"
"5147",2019,"TB","36","Artemisia.frigida",5,"prairie sagewort | fringed sagewort","N","Woody","P"
"5148",2019,"TB","6","Artemisia.tridentata",5,"big sagebrush","N","Woody","P"
"5149",2019,"TB","7","Artemisia.tridentata",6,"big sagebrush","N","Woody","P"
"5150",2019,"TB","10","Artemisia.tridentata",1,"big sagebrush","N","Woody","P"
"5151",2019,"TB","12","Artemisia.tridentata",0.5,"big sagebrush","N","Woody","P"
"5152",2019,"TB","13","Artemisia.tridentata",3,"big sagebrush","N","Woody","P"
"5153",2019,"TB","14","Artemisia.tridentata",3,"big sagebrush","N","Woody","P"
"5154",2019,"TB","17","Artemisia.tridentata",2,"big sagebrush","N","Woody","P"
"5155",2019,"TB","19","Artemisia.tridentata",4,"big sagebrush","N","Woody","P"
"5156",2019,"TB","20","Artemisia.tridentata",1,"big sagebrush","N","Woody","P"
"5157",2019,"TB","21","Artemisia.tridentata",3,"big sagebrush","N","Woody","P"
"5158",2019,"TB","26","Artemisia.tridentata",2,"big sagebrush","N","Woody","P"
"5159",2019,"TB","28","Artemisia.tridentata",2,"big sagebrush","N","Woody","P"
"5160",2019,"TB","37","Artemisia.tridentata",0.5,"big sagebrush","N","Woody","P"
"5161",2019,"TB","43","Artemisia.tridentata",1,"big sagebrush","N","Woody","P"
"5162",2019,"TB","45","Artemisia.tridentata",2,"big sagebrush","N","Woody","P"
"5163",2019,"TB","46","Artemisia.tridentata",11,"big sagebrush","N","Woody","P"
"5164",2019,"TB","48","Artemisia.tridentata",3,"big sagebrush","N","Woody","P"
"5165",2019,"TB","52","Artemisia.tridentata",6,"big sagebrush","N","Woody","P"
"5166",2019,"TB","53","Artemisia.tridentata",3,"big sagebrush","N","Woody","P"
"5167",2019,"TB","54","Artemisia.tridentata",1,"big sagebrush","N","Woody","P"
"5168",2019,"TB","20","Gutierrezia.sarothrae",1,"broom snakeweed","N","Woody","P"
"5169",2019,"TB","36","Gutierrezia.sarothrae",0.25,"broom snakeweed","N","Woody","P"
"5170",2019,"TB","42","Gutierrezia.sarothrae",1,"broom snakeweed","N","Woody","P"
"5171",2019,"TB","45","Gutierrezia.sarothrae",4,"broom snakeweed","N","Woody","P"
"5172",2019,"TB","47","Gutierrezia.sarothrae",0.5,"broom snakeweed","N","Woody","P"
"5173",2019,"TB","48","Gutierrezia.sarothrae",0.5,"broom snakeweed","N","Woody","P"
"5174",2019,"TB","53","Gutierrezia.sarothrae",1,"broom snakeweed","N","Woody","P"
"5175",2019,"TB","1","Opuntia.polyacantha",1,"plains pricklypear","N","Cactus","P"
"5176",2019,"TB","2","Opuntia.polyacantha",1,"plains pricklypear","N","Cactus","P"
"5177",2019,"TB","3","Opuntia.polyacantha",1,"plains pricklypear","N","Cactus","P"
"5178",2019,"TB","4","Opuntia.polyacantha",3,"plains pricklypear","N","Cactus","P"
"5179",2019,"TB","5","Opuntia.polyacantha",2,"plains pricklypear","N","Cactus","P"
"5180",2019,"TB","8","Opuntia.polyacantha",0.25,"plains pricklypear","N","Cactus","P"
"5181",2019,"TB","13","Opuntia.polyacantha",7,"plains pricklypear","N","Cactus","P"
"5182",2019,"TB","14","Opuntia.polyacantha",4,"plains pricklypear","N","Cactus","P"
"5183",2019,"TB","16","Opuntia.polyacantha",4,"plains pricklypear","N","Cactus","P"
"5184",2019,"TB","17","Opuntia.polyacantha",12,"plains pricklypear","N","Cactus","P"
"5185",2019,"TB","19","Opuntia.polyacantha",1,"plains pricklypear","N","Cactus","P"
"5186",2019,"TB","20","Opuntia.polyacantha",1,"plains pricklypear","N","Cactus","P"
"5187",2019,"TB","21","Opuntia.polyacantha",2,"plains pricklypear","N","Cactus","P"
"5188",2019,"TB","25","Opuntia.polyacantha",3,"plains pricklypear","N","Cactus","P"
"5189",2019,"TB","31","Opuntia.polyacantha",0.5,"plains pricklypear","N","Cactus","P"
"5190",2019,"TB","33","Opuntia.polyacantha",4,"plains pricklypear","N","Cactus","P"
"5191",2019,"TB","35","Opuntia.polyacantha",2,"plains pricklypear","N","Cactus","P"
"5192",2019,"TB","37","Opuntia.polyacantha",0.5,"plains pricklypear","N","Cactus","P"
"5193",2019,"TB","40","Opuntia.polyacantha",5,"plains pricklypear","N","Cactus","P"
"5194",2019,"TB","43","Opuntia.polyacantha",2,"plains pricklypear","N","Cactus","P"
"5195",2019,"TB","44","Opuntia.polyacantha",0.5,"plains pricklypear","N","Cactus","P"
"5196",2019,"TB","45","Opuntia.polyacantha",1,"plains pricklypear","N","Cactus","P"
"5197",2019,"TB","46","Opuntia.polyacantha",1,"plains pricklypear","N","Cactus","P"
"5198",2019,"TB","47","Opuntia.polyacantha",5,"plains pricklypear","N","Cactus","P"
"5199",2019,"TB","49","Opuntia.polyacantha",0.5,"plains pricklypear","N","Cactus","P"
"5200",2019,"TB","51","Opuntia.polyacantha",3,"plains pricklypear","N","Cactus","P"
"5201",2019,"TB","2","Allium.textile",0.25,"textile onion","N","Forb","P"
"5202",2019,"TB","3","Allium.textile",0.5,"textile onion","N","Forb","P"
"5203",2019,"TB","6","Allium.textile",0.25,"textile onion","N","Forb","P"
"5204",2019,"TB","7","Allium.textile",0.25,"textile onion","N","Forb","P"
"5205",2019,"TB","8","Allium.textile",0.25,"textile onion","N","Forb","P"
"5206",2019,"TB","10","Allium.textile",0.25,"textile onion","N","Forb","P"
"5207",2019,"TB","14","Allium.textile",0.25,"textile onion","N","Forb","P"
"5208",2019,"TB","16","Allium.textile",0.25,"textile onion","N","Forb","P"
"5209",2019,"TB","17","Allium.textile",0.25,"textile onion","N","Forb","P"
"5210",2019,"TB","18","Allium.textile",0.25,"textile onion","N","Forb","P"
"5211",2019,"TB","22","Allium.textile",0.5,"textile onion","N","Forb","P"
"5212",2019,"TB","25","Allium.textile",0.25,"textile onion","N","Forb","P"
"5213",2019,"TB","26","Allium.textile",0.25,"textile onion","N","Forb","P"
"5214",2019,"TB","28","Allium.textile",0.25,"textile onion","N","Forb","P"
"5215",2019,"TB","29","Allium.textile",0.25,"textile onion","N","Forb","P"
"5216",2019,"TB","31","Allium.textile",0.5,"textile onion","N","Forb","P"
"5217",2019,"TB","32","Allium.textile",0.25,"textile onion","N","Forb","P"
"5218",2019,"TB","33","Allium.textile",0.25,"textile onion","N","Forb","P"
"5219",2019,"TB","34","Allium.textile",0.25,"textile onion","N","Forb","P"
"5220",2019,"TB","35","Allium.textile",0.25,"textile onion","N","Forb","P"
"5221",2019,"TB","36","Allium.textile",0.25,"textile onion","N","Forb","P"
"5222",2019,"TB","37","Allium.textile",0.25,"textile onion","N","Forb","P"
"5223",2019,"TB","39","Allium.textile",1,"textile onion","N","Forb","P"
"5224",2019,"TB","40","Allium.textile",0.25,"textile onion","N","Forb","P"
"5225",2019,"TB","41","Allium.textile",0.25,"textile onion","N","Forb","P"
"5226",2019,"TB","42","Allium.textile",0.25,"textile onion","N","Forb","P"
"5227",2019,"TB","43","Allium.textile",0.25,"textile onion","N","Forb","P"
"5228",2019,"TB","44","Allium.textile",0.25,"textile onion","N","Forb","P"
"5229",2019,"TB","46","Allium.textile",0.25,"textile onion","N","Forb","P"
"5230",2019,"TB","47","Allium.textile",0.25,"textile onion","N","Forb","P"
"5231",2019,"TB","50","Allium.textile",0.25,"textile onion","N","Forb","P"
"5232",2019,"TB","52","Allium.textile",0.25,"textile onion","N","Forb","P"
"5233",2019,"TB","53","Allium.textile",0.25,"textile onion","N","Forb","P"
"5234",2019,"TB","7","Alyssum.desertorum",0.25,"desert madwort","I","Forb","A"
"5235",2019,"TB","8","Alyssum.desertorum",0.25,"desert madwort","I","Forb","A"
"5236",2019,"TB","9","Alyssum.desertorum",0.25,"desert madwort","I","Forb","A"
"5237",2019,"TB","10","Alyssum.desertorum",0.25,"desert madwort","I","Forb","A"
"5238",2019,"TB","13","Alyssum.desertorum",0.25,"desert madwort","I","Forb","A"
"5239",2019,"TB","18","Alyssum.desertorum",0.25,"desert madwort","I","Forb","A"
"5240",2019,"TB","21","Alyssum.desertorum",0.25,"desert madwort","I","Forb","A"
"5241",2019,"TB","37","Alyssum.desertorum",0.25,"desert madwort","I","Forb","A"
"5242",2019,"TB","38","Alyssum.desertorum",0.25,"desert madwort","I","Forb","A"
"5243",2019,"TB","39","Alyssum.desertorum",0.25,"desert madwort","I","Forb","A"
"5244",2019,"TB","40","Alyssum.desertorum",0.25,"desert madwort","I","Forb","A"
"5245",2019,"TB","41","Alyssum.desertorum",0.5,"desert madwort","I","Forb","A"
"5246",2019,"TB","42","Alyssum.desertorum",1,"desert madwort","I","Forb","A"
"5247",2019,"TB","43","Alyssum.desertorum",0.25,"desert madwort","I","Forb","A"
"5248",2019,"TB","44","Alyssum.desertorum",0.25,"desert madwort","I","Forb","A"
"5249",2019,"TB","45","Alyssum.desertorum",0.25,"desert madwort","I","Forb","A"
"5250",2019,"TB","46","Alyssum.desertorum",0.25,"desert madwort","I","Forb","A"
"5251",2019,"TB","47","Alyssum.desertorum",0.25,"desert madwort","I","Forb","A"
"5252",2019,"TB","48","Alyssum.desertorum",0.25,"desert madwort","I","Forb","A"
"5253",2019,"TB","49","Alyssum.desertorum",0.25,"desert madwort","I","Forb","A"
"5254",2019,"TB","50","Alyssum.desertorum",0.5,"desert madwort","I","Forb","A"
"5255",2019,"TB","51","Alyssum.desertorum",0.25,"desert madwort","I","Forb","A"
"5256",2019,"TB","52","Alyssum.desertorum",0.25,"desert madwort","I","Forb","A"
"5257",2019,"TB","53","Alyssum.desertorum",0.25,"desert madwort","I","Forb","A"
"5258",2019,"TB","54","Alyssum.desertorum",0.25,"desert madwort","I","Forb","A"
"5259",2019,"TB","1","Draba.reptans",0.25,"Carolina draba","N","Forb","A"
"5260",2019,"TB","2","Draba.reptans",0.25,"Carolina draba","N","Forb","A"
"5261",2019,"TB","4","Draba.reptans",0.5,"Carolina draba","N","Forb","A"
"5262",2019,"TB","8","Draba.reptans",0.25,"Carolina draba","N","Forb","A"
"5263",2019,"TB","9","Draba.reptans",0.25,"Carolina draba","N","Forb","A"
"5264",2019,"TB","23","Draba.reptans",0.25,"Carolina draba","N","Forb","A"
"5265",2019,"TB","25","Draba.reptans",0.25,"Carolina draba","N","Forb","A"
"5266",2019,"TB","31","Draba.reptans",0.25,"Carolina draba","N","Forb","A"
"5267",2019,"TB","32","Draba.reptans",0.25,"Carolina draba","N","Forb","A"
"5268",2019,"TB","38","Draba.reptans",0.25,"Carolina draba","N","Forb","A"
"5269",2019,"TB","39","Draba.reptans",0.25,"Carolina draba","N","Forb","A"
"5270",2019,"TB","40","Draba.reptans",0.25,"Carolina draba","N","Forb","A"
"5271",2019,"TB","41","Draba.reptans",0.25,"Carolina draba","N","Forb","A"
"5272",2019,"TB","43","Draba.reptans",0.25,"Carolina draba","N","Forb","A"
"5273",2019,"TB","44","Draba.reptans",0.25,"Carolina draba","N","Forb","A"
"5274",2019,"TB","45","Draba.reptans",0.25,"Carolina draba","N","Forb","A"
"5275",2019,"TB","47","Draba.reptans",0.25,"Carolina draba","N","Forb","A"
"5276",2019,"TB","48","Draba.reptans",0.25,"Carolina draba","N","Forb","A"
"5277",2019,"TB","1","Hedeoma.hispida",2,"rough false pennyroyal","N","Forb","A"
"5278",2019,"TB","2","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"5279",2019,"TB","3","Hedeoma.hispida",0.25,"rough false pennyroyal","N","Forb","A"
"5280",2019,"TB","4","Hedeoma.hispida",0.25,"rough false pennyroyal","N","Forb","A"
"5281",2019,"TB","5","Hedeoma.hispida",2,"rough false pennyroyal","N","Forb","A"
"5282",2019,"TB","6","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"5283",2019,"TB","7","Hedeoma.hispida",1,"rough false pennyroyal","N","Forb","A"
"5284",2019,"TB","8","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"5285",2019,"TB","9","Hedeoma.hispida",0.25,"rough false pennyroyal","N","Forb","A"
"5286",2019,"TB","10","Hedeoma.hispida",0.25,"rough false pennyroyal","N","Forb","A"
"5287",2019,"TB","11","Hedeoma.hispida",0.25,"rough false pennyroyal","N","Forb","A"
"5288",2019,"TB","12","Hedeoma.hispida",0.25,"rough false pennyroyal","N","Forb","A"
"5289",2019,"TB","13","Hedeoma.hispida",0.25,"rough false pennyroyal","N","Forb","A"
"5290",2019,"TB","14","Hedeoma.hispida",0.25,"rough false pennyroyal","N","Forb","A"
"5291",2019,"TB","15","Hedeoma.hispida",0.25,"rough false pennyroyal","N","Forb","A"
"5292",2019,"TB","16","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"5293",2019,"TB","17","Hedeoma.hispida",0.25,"rough false pennyroyal","N","Forb","A"
"5294",2019,"TB","18","Hedeoma.hispida",0.25,"rough false pennyroyal","N","Forb","A"
"5295",2019,"TB","31","Hedeoma.hispida",0.25,"rough false pennyroyal","N","Forb","A"
"5296",2019,"TB","33","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"5297",2019,"TB","1","Lepidium.densiflorum",0.5,"common pepperweed","N","Forb","A/B"
"5298",2019,"TB","4","Lepidium.densiflorum",0.25,"common pepperweed","N","Forb","A/B"
"5299",2019,"TB","5","Lepidium.densiflorum",0.25,"common pepperweed","N","Forb","A/B"
"5300",2019,"TB","8","Lepidium.densiflorum",0.25,"common pepperweed","N","Forb","A/B"
"5301",2019,"TB","9","Lepidium.densiflorum",0.25,"common pepperweed","N","Forb","A/B"
"5302",2019,"TB","11","Lepidium.densiflorum",0.25,"common pepperweed","N","Forb","A/B"
"5303",2019,"TB","14","Lepidium.densiflorum",0.25,"common pepperweed","N","Forb","A/B"
"5304",2019,"TB","25","Lepidium.densiflorum",0.25,"common pepperweed","N","Forb","A/B"
"5305",2019,"TB","28","Lepidium.densiflorum",0.25,"common pepperweed","N","Forb","A/B"
"5306",2019,"TB","29","Lepidium.densiflorum",0.25,"common pepperweed","N","Forb","A/B"
"5307",2019,"TB","30","Lepidium.densiflorum",0.25,"common pepperweed","N","Forb","A/B"
"5308",2019,"TB","31","Lepidium.densiflorum",0.25,"common pepperweed","N","Forb","A/B"
"5309",2019,"TB","33","Lepidium.densiflorum",0.25,"common pepperweed","N","Forb","A/B"
"5310",2019,"TB","2","Lithospermum.incisum",0.5,"narrowleaf stoneseed | narrowleaf puccoon","N","Forb","P"
"5311",2019,"TB","4","Lithospermum.incisum",0.25,"narrowleaf stoneseed | narrowleaf puccoon","N","Forb","P"
"5312",2019,"TB","8","Lithospermum.incisum",0.5,"narrowleaf stoneseed | narrowleaf puccoon","N","Forb","P"
"5313",2019,"TB","29","Lithospermum.incisum",0.25,"narrowleaf stoneseed | narrowleaf puccoon","N","Forb","P"
"5314",2019,"TB","30","Lithospermum.incisum",1,"narrowleaf stoneseed | narrowleaf puccoon","N","Forb","P"
"5315",2019,"TB","1","Logfia.arvensis",8,"field cottonrose","I","Forb","A"
"5316",2019,"TB","2","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"5317",2019,"TB","3","Logfia.arvensis",2,"field cottonrose","I","Forb","A"
"5318",2019,"TB","4","Logfia.arvensis",5,"field cottonrose","I","Forb","A"
"5319",2019,"TB","5","Logfia.arvensis",2,"field cottonrose","I","Forb","A"
"5320",2019,"TB","6","Logfia.arvensis",1,"field cottonrose","I","Forb","A"
"5321",2019,"TB","7","Logfia.arvensis",1,"field cottonrose","I","Forb","A"
"5322",2019,"TB","8","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"5323",2019,"TB","9","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"5324",2019,"TB","10","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"5325",2019,"TB","11","Logfia.arvensis",1,"field cottonrose","I","Forb","A"
"5326",2019,"TB","12","Logfia.arvensis",1,"field cottonrose","I","Forb","A"
"5327",2019,"TB","13","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"5328",2019,"TB","14","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"5329",2019,"TB","15","Logfia.arvensis",1,"field cottonrose","I","Forb","A"
"5330",2019,"TB","16","Logfia.arvensis",2,"field cottonrose","I","Forb","A"
"5331",2019,"TB","17","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"5332",2019,"TB","18","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"5333",2019,"TB","19","Logfia.arvensis",1,"field cottonrose","I","Forb","A"
"5334",2019,"TB","20","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"5335",2019,"TB","22","Logfia.arvensis",2,"field cottonrose","I","Forb","A"
"5336",2019,"TB","23","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"5337",2019,"TB","24","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"5338",2019,"TB","25","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"5339",2019,"TB","26","Logfia.arvensis",2,"field cottonrose","I","Forb","A"
"5340",2019,"TB","27","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"5341",2019,"TB","28","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"5342",2019,"TB","29","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"5343",2019,"TB","30","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"5344",2019,"TB","31","Logfia.arvensis",1,"field cottonrose","I","Forb","A"
"5345",2019,"TB","33","Logfia.arvensis",3,"field cottonrose","I","Forb","A"
"5346",2019,"TB","34","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"5347",2019,"TB","35","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"5348",2019,"TB","36","Logfia.arvensis",1,"field cottonrose","I","Forb","A"
"5349",2019,"TB","37","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"5350",2019,"TB","38","Logfia.arvensis",1,"field cottonrose","I","Forb","A"
"5351",2019,"TB","39","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"5352",2019,"TB","40","Logfia.arvensis",2,"field cottonrose","I","Forb","A"
"5353",2019,"TB","43","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"5354",2019,"TB","44","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"5355",2019,"TB","48","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"5356",2019,"TB","49","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"5357",2019,"TB","53","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"5358",2019,"TB","10","Lomatium.foeniculaceum",0.5,"desert biscuitroot | wild parsley","N","Forb","P"
"5359",2019,"TB","13","Lomatium.foeniculaceum",0.25,"desert biscuitroot | wild parsley","N","Forb","P"
"5360",2019,"TB","14","Lomatium.foeniculaceum",2,"desert biscuitroot | wild parsley","N","Forb","P"
"5361",2019,"TB","16","Lomatium.foeniculaceum",1,"desert biscuitroot | wild parsley","N","Forb","P"
"5362",2019,"TB","17","Lomatium.foeniculaceum",1,"desert biscuitroot | wild parsley","N","Forb","P"
"5363",2019,"TB","19","Lomatium.foeniculaceum",1,"desert biscuitroot | wild parsley","N","Forb","P"
"5364",2019,"TB","20","Lomatium.foeniculaceum",0.5,"desert biscuitroot | wild parsley","N","Forb","P"
"5365",2019,"TB","21","Lomatium.foeniculaceum",0.25,"desert biscuitroot | wild parsley","N","Forb","P"
"5366",2019,"TB","22","Lomatium.foeniculaceum",0.5,"desert biscuitroot | wild parsley","N","Forb","P"
"5367",2019,"TB","23","Lomatium.foeniculaceum",0.25,"desert biscuitroot | wild parsley","N","Forb","P"
"5368",2019,"TB","24","Lomatium.foeniculaceum",0.5,"desert biscuitroot | wild parsley","N","Forb","P"
"5369",2019,"TB","26","Lomatium.foeniculaceum",0.25,"desert biscuitroot | wild parsley","N","Forb","P"
"5370",2019,"TB","32","Lomatium.foeniculaceum",0.5,"desert biscuitroot | wild parsley","N","Forb","P"
"5371",2019,"TB","33","Lomatium.foeniculaceum",0.5,"desert biscuitroot | wild parsley","N","Forb","P"
"5372",2019,"TB","34","Lomatium.foeniculaceum",0.5,"desert biscuitroot | wild parsley","N","Forb","P"
"5373",2019,"TB","35","Lomatium.foeniculaceum",0.5,"desert biscuitroot | wild parsley","N","Forb","P"
"5374",2019,"TB","37","Lomatium.foeniculaceum",1,"desert biscuitroot | wild parsley","N","Forb","P"
"5375",2019,"TB","38","Lomatium.foeniculaceum",2,"desert biscuitroot | wild parsley","N","Forb","P"
"5376",2019,"TB","40","Lomatium.foeniculaceum",0.5,"desert biscuitroot | wild parsley","N","Forb","P"
"5377",2019,"TB","42","Lomatium.foeniculaceum",2,"desert biscuitroot | wild parsley","N","Forb","P"
"5378",2019,"TB","43","Lomatium.foeniculaceum",2,"desert biscuitroot | wild parsley","N","Forb","P"
"5379",2019,"TB","44","Lomatium.foeniculaceum",2,"desert biscuitroot | wild parsley","N","Forb","P"
"5380",2019,"TB","45","Lomatium.foeniculaceum",3,"desert biscuitroot | wild parsley","N","Forb","P"
"5381",2019,"TB","51","Lomatium.foeniculaceum",1,"desert biscuitroot | wild parsley","N","Forb","P"
"5382",2019,"TB","53","Lomatium.foeniculaceum",0.25,"desert biscuitroot | wild parsley","N","Forb","P"
"5383",2019,"TB","12","Musineon.divaricatum",0.5,"leafy wildparsley","N","Forb","P"
"5384",2019,"TB","21","Musineon.divaricatum",0.25,"leafy wildparsley","N","Forb","P"
"5385",2019,"TB","22","Musineon.divaricatum",0.25,"leafy wildparsley","N","Forb","P"
"5386",2019,"TB","24","Musineon.divaricatum",0.5,"leafy wildparsley","N","Forb","P"
"5387",2019,"TB","25","Musineon.divaricatum",0.5,"leafy wildparsley","N","Forb","P"
"5388",2019,"TB","26","Musineon.divaricatum",0.25,"leafy wildparsley","N","Forb","P"
"5389",2019,"TB","31","Musineon.divaricatum",0.5,"leafy wildparsley","N","Forb","P"
"5390",2019,"TB","32","Musineon.divaricatum",1,"leafy wildparsley","N","Forb","P"
"5391",2019,"TB","33","Musineon.divaricatum",0.25,"leafy wildparsley","N","Forb","P"
"5392",2019,"TB","36","Musineon.divaricatum",0.5,"leafy wildparsley","N","Forb","P"
"5393",2019,"TB","39","Musineon.divaricatum",0.25,"leafy wildparsley","N","Forb","P"
"5394",2019,"TB","45","Musineon.divaricatum",0.25,"leafy wildparsley","N","Forb","P"
"5395",2019,"TB","46","Musineon.divaricatum",0.25,"leafy wildparsley","N","Forb","P"
"5396",2019,"TB","48","Musineon.divaricatum",0.25,"leafy wildparsley","N","Forb","P"
"5397",2019,"TB","49","Musineon.divaricatum",0.5,"leafy wildparsley","N","Forb","P"
"5398",2019,"TB","50","Musineon.divaricatum",2,"leafy wildparsley","N","Forb","P"
"5399",2019,"TB","51","Musineon.divaricatum",1,"leafy wildparsley","N","Forb","P"
"5400",2019,"TB","52","Musineon.divaricatum",0.5,"leafy wildparsley","N","Forb","P"
"5401",2019,"TB","53","Musineon.divaricatum",2,"leafy wildparsley","N","Forb","P"
"5402",2019,"TB","54","Musineon.divaricatum",2,"leafy wildparsley","N","Forb","P"
"5403",2019,"TB","11","Oenothera.suffrutescens",0.25,"scarlet beeblossom","N","Forb","P"
"5404",2019,"TB","30","Oenothera.suffrutescens",0.25,"scarlet beeblossom","N","Forb","P"
"5405",2019,"TB","32","Oenothera.suffrutescens",0.25,"scarlet beeblossom","N","Forb","P"
"5406",2019,"TB","21","Phlox.hoodii",2,"spiny phlox | Hood's phlox","N","Forb","P"
"5407",2019,"TB","26","Phlox.hoodii",0.25,"spiny phlox | Hood's phlox","N","Forb","P"
"5408",2019,"TB","27","Phlox.hoodii",7,"spiny phlox | Hood's phlox","N","Forb","P"
"5409",2019,"TB","29","Phlox.hoodii",5,"spiny phlox | Hood's phlox","N","Forb","P"
"5410",2019,"TB","30","Phlox.hoodii",1,"spiny phlox | Hood's phlox","N","Forb","P"
"5411",2019,"TB","32","Phlox.hoodii",2,"spiny phlox | Hood's phlox","N","Forb","P"
"5412",2019,"TB","36","Phlox.hoodii",2,"spiny phlox | Hood's phlox","N","Forb","P"
"5413",2019,"TB","46","Phlox.hoodii",1,"spiny phlox | Hood's phlox","N","Forb","P"
"5414",2019,"TB","48","Phlox.hoodii",2,"spiny phlox | Hood's phlox","N","Forb","P"
"5415",2019,"TB","1","Plantago.patagonica",0.25,"woolly plaintain","N","Forb","A"
"5416",2019,"TB","2","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
